,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,CFID,CFPARAMS,SEASON
0,203932,Aaron Gordon,Aaron,1610612743,DEN,26.0,75,46,29,0.613,31.7,2.3,1.8,2.1,8.2,11.4,7.2,8.1,33.9,0.6,0.7,2.0,2.7,27.5,46,32,417,167,82,73,92,61,53,567,447,529,40,119,528,402,87,103,5,"203932,1610612743",2021-22
1,1630565,Aaron Henry,Aaron,1610612755,PHI,22.0,6,6,0,1.0,2.8,0.0,0.0,0.0,0.3,1.7,1.5,1.2,3.0,0.3,0.3,0.3,0.0,1.2,521,472,1,1,586,544,536,522,545,48,54,48,582,252,300,39,564,591,5,"1630565,1610612755",2021-22
2,1628988,Aaron Holiday,Aaron,1610612756,PHX,25.0,63,34,29,0.54,16.2,1.2,0.5,0.7,3.1,5.0,4.2,3.8,15.1,0.1,0.3,1.5,1.2,13.7,184,155,417,266,352,282,432,303,274,205,221,215,367,429,263,262,298,344,5,"1628988,1610612756",2021-22
3,1630174,Aaron Nesmith,Aaron,1610612738,BOS,22.0,52,32,20,0.615,11.0,0.6,0.4,0.5,1.3,4.2,3.1,2.8,9.8,0.1,0.0,1.3,0.5,7.3,273,177,259,162,457,435,457,365,455,163,149,137,473,474,73,230,462,478,5,"1630174,1610612738",2021-22
4,1630598,Aaron Wiggins,Aaron,1610612760,OKC,23.0,50,13,37,0.26,24.2,1.2,1.2,1.3,4.4,7.5,7.2,5.8,23.5,0.2,0.4,1.9,1.3,16.0,289,400,518,526,194,272,213,161,186,368,442,365,204,372,383,366,269,286,5,"1630598,1610612760",2021-22
5,1627846,Abdel Nader,Abdel,1610612756,PHX,28.0,14,11,3,0.786,10.4,0.3,0.4,0.5,1.1,4.0,2.6,2.5,9.9,0.3,0.1,1.4,1.0,7.3,468,415,72,39,470,518,451,370,469,151,122,119,469,298,132,254,336,479,5,"1627846,1610612756",2021-22
6,1630278,Ade Murkey,Ade,1610612758,SAC,24.0,1,0,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,589,580,23,580,600,544,536,522,565,1,1,1,591,520,1,1,564,596,5,"1630278,1610612758",2021-22
7,1629678,Admiral Schofield,Admiral,1610612753,ORL,25.0,38,10,28,0.263,12.3,0.5,0.2,0.3,1.3,4.6,3.7,3.0,11.9,0.1,0.1,1.5,0.6,7.8,363,427,399,523,431,458,512,469,451,183,188,161,440,441,124,277,460,467,5,"1629678,1610612753",2021-22
8,1629958,Ahmad Caver,Ahmad,1610612754,IND,25.0,1,0,1,0.0,0.8,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,589,580,23,580,605,103,536,522,370,1,1,1,602,520,1,1,564,579,5,"1629958,1610612754",2021-22
9,201143,Al Horford,Al,1610612738,BOS,36.0,69,46,23,0.667,29.1,1.5,1.5,0.6,4.5,8.1,6.8,6.4,23.8,1.3,0.2,1.9,1.2,29.6,110,32,308,83,117,193,137,329,182,401,419,412,201,17,174,374,285,86,5,"201143,1610612738",2021-22
10,202692,Alec Burks,Alec,1610612752,NYK,30.0,81,37,44,0.457,28.6,1.7,1.2,0.8,2.4,8.6,7.0,6.6,26.0,0.3,0.3,2.7,3.0,24.9,6,120,566,363,126,147,219,273,337,432,433,419,153,271,318,552,68,126,5,"202692,1610612752",2021-22
11,1630758,Aleem Ford,Aleem,1610612753,ORL,24.0,5,2,3,0.4,14.7,0.4,0.0,0.4,1.6,6.4,7.8,2.0,16.0,0.0,0.2,1.4,0.6,6.8,527,512,72,423,384,496,536,410,419,299,483,88,349,520,183,244,449,488,5,"1630758,1610612753",2021-22
12,1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,20.0,61,19,42,0.311,20.2,1.4,1.2,1.3,3.8,6.8,5.3,4.0,18.0,0.6,0.4,1.4,1.0,19.3,203,311,554,494,266,211,196,159,219,326,305,234,304,105,358,258,354,219,5,"1630197,1610612760",2021-22
13,1627936,Alex Caruso,Alex,1610612741,CHI,28.0,41,24,17,0.585,28.0,1.6,0.8,0.7,2.6,8.0,6.7,5.4,25.6,0.4,0.4,2.6,2.3,22.7,348,250,226,202,137,184,320,299,319,396,413,345,166,232,400,541,114,163,5,"1627936,1610612741",2021-22
14,203458,Alex Len,Alex,1610612758,SAC,29.0,39,17,22,0.436,15.9,0.7,1.3,0.4,4.4,5.1,5.6,4.9,17.2,0.6,0.3,2.6,1.4,14.5,359,338,284,391,362,402,172,402,185,207,327,311,324,100,300,536,237,325,5,"203458,1610612758",2021-22
15,1628035,Alfonzo McKinnie,Alfonzo,1610612741,CHI,29.0,17,8,9,0.471,12.1,0.8,0.6,0.8,1.5,3.5,3.2,2.8,15.1,0.2,0.2,1.5,0.4,6.7,454,446,151,349,437,384,401,274,426,132,156,141,368,401,217,278,503,491,5,"1628035,1610612741",2021-22
16,1628993,Alize Johnson,Alize,1610612740,NOP,26.0,23,14,9,0.609,7.3,0.3,0.9,0.4,1.5,2.7,2.5,1.8,8.5,0.0,0.3,0.8,0.5,5.7,430,385,151,172,520,521,288,418,432,80,110,81,495,520,280,100,466,516,5,"1628993,1610612740",2021-22
17,1630578,Alperen Sengun,Alperen,1610612745,HOU,19.0,72,18,54,0.25,20.7,1.3,1.9,0.5,6.0,9.4,6.5,7.6,23.4,0.9,0.6,3.0,3.3,23.3,78,331,597,532,258,241,86,388,109,480,400,499,208,47,511,583,59,148,5,"1630578,1610612745",2021-22
18,1629599,Amir Coffey,Amir,1610612746,LAC,25.0,69,33,36,0.478,22.7,1.5,0.9,1.6,3.0,7.5,7.6,6.9,24.1,0.2,0.4,1.3,1.4,16.7,110,168,508,342,220,190,304,113,285,372,467,445,190,355,370,208,241,269,5,"1629599,1610612746",2021-22
19,203083,Andre Drummond,Andre,1610612751,BKN,28.0,73,42,31,0.575,19.7,1.2,2.6,0.6,6.7,6.9,5.8,6.0,19.0,0.9,0.6,2.6,2.1,26.2,68,71,447,221,277,277,31,331,87,341,341,386,281,50,514,548,138,113,5,"203083,1610612751",2021-22
20,2738,Andre Iguodala,Andre,1610612744,GSW,38.0,31,20,11,0.645,19.4,0.7,0.3,0.5,1.7,5.6,5.5,4.5,16.3,0.7,0.1,1.1,1.2,17.2,397,295,170,126,280,393,491,391,403,251,317,279,343,86,84,167,301,260,5,"2738,1610612744",2021-22
21,203952,Andrew Wiggins,Andrew,1610612744,GSW,27.0,73,47,26,0.644,31.9,2.4,1.9,1.8,6.9,10.8,8.4,8.3,29.5,0.7,0.6,2.2,2.9,29.6,68,26,362,129,78,67,82,84,84,544,519,537,93,88,491,447,72,87,5,"203952,1610612744",2021-22
22,1629014,Anfernee Simons,Anfernee,1610612757,POR,23.0,57,25,32,0.439,29.5,2.4,1.1,1.5,4.0,9.4,7.6,8.3,28.8,0.1,0.6,1.9,1.7,26.2,229,243,460,390,109,61,234,131,205,482,466,540,105,464,515,387,192,114,5,"1629014,1610612757",2021-22
23,203076,Anthony Davis,Anthony,1610612747,LAL,29.0,40,17,23,0.425,35.1,3.7,3.4,2.2,14.3,13.4,9.0,11.6,36.6,2.3,0.5,2.4,5.1,47.9,352,338,308,401,22,11,9,55,5,597,549,601,14,3,429,509,18,8,5,"203076,1610612747",2021-22
24,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,72,39,33,0.542,34.2,4.3,1.7,3.5,8.3,11.4,9.9,10.4,33.4,0.6,0.6,2.3,2.8,36.4,78,103,473,260,39,2,110,6,52,563,585,590,49,101,511,473,82,46,5,"1630162,1610612750",2021-22
25,1630264,Anthony Gill,Anthony,1610612764,WAS,29.0,44,15,29,0.341,10.5,0.6,0.7,0.2,2.2,3.1,2.7,2.5,9.5,0.3,0.3,1.3,1.0,8.0,334,366,417,461,466,446,380,478,360,106,127,116,476,321,256,220,356,460,5,"1630264,1610612764",2021-22
26,1630237,Anthony Lamb,Anthony,1610612745,HOU,24.0,2,0,2,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.5,0.0,0.5,2.1,566,580,48,580,572,544,536,522,565,1,1,33,547,520,437,1,471,578,5,"1630237,1610612745",2021-22
27,1629717,Armoni Brooks,Armoni,1610612761,TOR,24.0,54,20,34,0.37,15.6,0.8,0.6,0.4,0.8,5.6,4.4,4.5,15.7,0.2,0.1,1.4,0.4,11.0,259,295,484,446,368,370,410,394,502,250,243,280,358,369,87,237,496,396,5,"1629717,1610612761",2021-22
28,1629083,Arnoldas Kulboka,Arnoldas,1610612766,CHA,24.0,2,2,0,1.0,2.7,0.0,0.0,0.0,0.0,1.0,2.5,0.0,5.0,0.0,0.0,0.5,0.0,0.0,566,512,1,1,592,544,536,522,565,17,111,1,547,520,1,56,564,596,5,"1629083,1610612766",2021-22
29,1630559,Austin Reaves,Austin,1610612747,LAL,24.0,61,28,33,0.459,23.2,1.5,0.6,1.0,2.7,7.1,6.2,7.1,24.1,0.3,0.2,1.4,2.2,15.5,203,214,473,361,208,201,385,202,312,350,379,456,191,266,167,253,124,297,5,"1630559,1610612747",2021-22
30,203085,Austin Rivers,Austin,1610612743,DEN,29.0,67,41,26,0.612,22.1,0.7,0.4,0.6,2.0,8.3,5.6,5.6,22.1,0.1,0.2,1.8,0.7,11.8,132,76,362,168,232,400,458,340,370,410,329,354,228,482,179,356,427,383,5,"203085,1610612743",2021-22
31,202340,Avery Bradley,Avery,1610612747,LAL,31.0,62,27,35,0.435,22.7,1.2,0.8,0.8,1.5,8.4,6.0,6.9,24.5,0.1,0.3,1.9,0.5,12.5,192,223,495,392,222,262,324,287,435,426,356,444,186,428,282,379,468,366,5,"202340,1610612747",2021-22
32,1630245,Ayo Dosunmu,Ayo,1610612741,CHI,22.0,77,42,35,0.545,27.4,1.8,0.5,2.2,4.3,9.6,7.1,7.2,29.3,0.4,0.5,2.4,0.9,19.2,26,71,495,251,148,133,417,51,192,493,437,463,97,219,414,493,368,222,5,"1630245,1610612741",2021-22
33,1629168,BJ Johnson,BJ,1610612753,ORL,26.0,4,2,2,0.5,16.1,0.0,0.8,0.0,1.0,3.8,5.3,3.3,13.0,0.3,0.5,1.0,0.0,11.8,535,512,48,306,355,544,338,522,477,138,299,175,413,321,437,133,564,384,5,"1629168,1610612753",2021-22
34,1628389,Bam Adebayo,Bam,1610612748,MIA,24.0,56,36,20,0.643,32.6,3.0,2.5,2.2,13.0,10.4,7.5,7.9,28.0,0.8,0.7,3.1,5.4,40.2,234,131,259,130,65,42,35,57,8,524,460,513,125,66,537,588,15,27,5,"1628389,1610612748",2021-22
35,203463,Ben McLemore,Ben,1610612757,POR,29.0,64,20,44,0.313,20.1,2.1,1.1,1.7,1.3,7.8,6.0,6.9,19.6,0.2,0.3,1.6,1.4,14.9,176,295,566,491,270,88,242,98,453,389,357,446,266,417,299,300,243,314,5,"203463,1610612757",2021-22
36,202687,Bismack Biyombo,Bismack,1610612756,PHX,29.0,36,30,6,0.833,14.1,0.8,1.4,0.2,4.7,4.2,3.7,2.9,11.4,0.7,0.2,1.9,1.7,14.8,373,196,119,29,395,370,167,486,169,164,180,148,447,80,180,393,186,318,5,"202687,1610612756",2021-22
37,201933,Blake Griffin,Blake,1610612751,BKN,33.0,56,29,27,0.518,17.1,1.1,1.0,0.6,3.3,6.3,4.7,5.5,16.6,0.3,0.3,1.7,2.2,15.8,234,204,379,291,329,312,250,350,263,291,262,352,335,321,314,326,120,291,5,"201933,1610612751",2021-22
38,1626246,Boban Marjanovic,Boban,1610612742,DAL,33.0,23,15,8,0.652,5.6,0.4,0.7,0.0,3.0,2.3,0.8,1.3,4.0,0.1,0.2,1.0,0.9,6.2,430,366,140,111,545,499,362,522,278,66,29,57,561,442,199,154,366,500,5,"1626246,1610612742",2021-22
39,1626171,Bobby Portis,Bobby,1610612749,MIL,27.0,72,46,26,0.639,28.2,2.0,2.8,1.4,6.1,8.7,7.4,5.7,23.9,0.7,0.7,2.4,1.5,30.4,78,32,362,132,133,114,26,142,107,447,456,361,197,87,521,505,218,81,5,"1626171,1610612749",2021-22
40,203992,Bogdan Bogdanovic,Bogdan,1610612737,ATL,29.0,63,33,30,0.524,29.3,2.6,1.5,2.0,4.0,8.4,8.3,6.3,28.7,0.2,0.4,2.1,1.7,27.3,184,168,436,285,114,57,146,64,210,418,514,409,106,347,378,437,184,107,5,"203992,1610612737",2021-22
41,202711,Bojan Bogdanovic,Bojan,1610612762,UTA,33.0,69,45,24,0.652,30.9,2.5,1.8,2.4,6.5,10.6,8.7,7.7,30.4,0.0,0.9,1.7,2.5,25.7,110,44,329,111,87,60,96,40,94,536,537,505,85,519,565,318,96,119,5,"202711,1610612762",2021-22
42,1629626,Bol Bol,Bol,1610612753,ORL,22.0,14,5,9,0.357,5.8,0.6,0.1,0.7,1.7,2.6,1.0,1.9,4.3,0.1,0.1,0.3,0.1,5.0,468,481,151,451,541,416,535,303,408,79,34,84,560,429,86,36,556,530,5,"1629626,1610612753",2021-22
43,1630538,Bones Hyland,Bones,1610612743,DEN,21.0,69,41,28,0.594,19.0,1.4,0.7,1.3,2.2,6.4,4.7,5.2,19.5,0.3,0.6,2.2,1.3,18.9,110,76,399,191,288,209,372,157,352,297,264,335,271,297,475,455,254,226,5,"1630538,1610612743",2021-22
44,202954,Brad Wanamaker,Brad,1610612764,WAS,32.0,23,10,13,0.435,13.9,0.7,0.2,0.5,1.4,5.1,4.0,4.6,13.3,0.3,0.5,2.0,1.3,9.9,430,427,193,393,401,411,521,380,439,211,202,288,406,315,459,398,268,416,5,"202954,1610612764",2021-22
45,203078,Bradley Beal,Bradley,1610612764,WAS,29.0,40,17,23,0.425,36.0,3.0,2.0,2.1,10.3,12.5,9.8,5.9,36.3,0.4,0.9,2.4,4.0,39.3,352,338,308,401,13,40,79,59,22,589,581,375,16,220,561,496,36,32,5,"203078,1610612764",2021-22
46,1630527,Brandon Boston,Brandon,1610612746,LAC,20.0,51,26,25,0.51,14.9,1.1,0.5,1.0,2.5,5.5,5.2,4.1,15.9,0.3,0.5,0.8,1.1,12.5,279,232,347,298,382,298,433,223,333,240,292,244,354,319,453,107,309,365,5,"1630527,1610612746",2021-22
47,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,64,44,20,0.688,19.5,1.8,2.5,1.3,8.6,6.1,6.4,4.7,19.1,1.1,0.4,1.9,1.7,23.3,176,51,259,70,279,143,36,160,48,284,395,296,280,31,372,380,187,146,5,"1629634,1610612763",2021-22
48,1629164,Brandon Goodwin,Brandon,1610612739,CLE,26.0,36,19,17,0.528,13.9,0.4,0.3,0.4,2.3,5.1,3.8,3.1,13.1,0.0,0.4,1.1,1.0,11.9,373,311,226,277,397,489,499,431,345,212,193,165,409,515,405,163,336,378,5,"1629164,1610612739",2021-22
49,1627742,Brandon Ingram,Brandon,1610612740,NOP,24.0,55,29,26,0.527,34.0,3.0,1.6,1.9,6.9,11.0,8.6,7.6,32.5,0.5,0.8,2.2,4.8,38.5,247,204,362,278,41,34,124,76,85,546,529,497,60,162,550,446,21,35,5,"1627742,1610612740",2021-22
50,202688,Brandon Knight,Brandon,1610612742,DAL,30.0,5,2,3,0.4,12.9,1.4,0.4,1.2,2.4,5.6,5.2,4.2,12.4,0.0,0.4,1.0,1.2,10.5,527,512,72,423,420,216,459,174,338,248,294,255,432,520,367,133,293,406,5,"202688,1610612742",2021-22
51,1630314,Brandon Williams,Brandon,1610612757,POR,22.0,24,2,22,0.083,26.7,1.9,1.5,1.3,5.0,11.4,9.0,9.0,26.4,0.4,0.9,2.2,3.1,24.3,423,512,284,575,156,116,149,166,151,563,546,569,147,196,572,448,64,135,5,"1630314,1610612757",2021-22
52,1630296,Braxton Key,Braxton,1610612765,DET,25.0,11,5,6,0.455,17.9,1.0,1.2,1.4,4.9,4.5,4.3,3.1,18.7,1.0,0.4,2.4,1.2,18.9,489,481,119,365,308,316,212,143,154,179,231,166,291,37,327,493,297,229,5,"1630296,1610612765",2021-22
53,1630271,Brodric Thomas,Brodric,1610612738,BOS,25.0,12,8,4,0.667,5.0,0.2,0.0,0.2,1.0,2.8,2.1,1.7,4.0,0.1,0.1,0.6,0.3,4.1,482,446,99,83,556,533,536,494,477,87,95,74,561,487,94,76,518,549,5,"1630271,1610612738",2021-22
54,201572,Brook Lopez,Brook,1610612749,MIL,34.0,13,10,3,0.769,23.0,1.5,2.5,0.3,6.5,7.6,4.6,6.4,19.8,1.2,0.4,2.6,1.6,22.4,474,427,72,44,215,188,34,452,96,376,257,411,259,23,344,545,203,167,5,"201572,1610612749",2021-22
55,1628971,Bruce Brown,Bruce,1610612751,BKN,25.0,72,37,35,0.514,24.6,1.7,1.1,1.9,5.9,9.1,7.3,7.1,24.6,0.7,0.5,2.4,1.5,22.4,78,120,495,293,185,161,224,80,115,466,452,457,184,80,460,511,214,166,5,"1628971,1610612751",2021-22
56,1628981,Bruno Fernando,Bruno,1610612745,HOU,23.0,30,15,15,0.5,5.1,0.3,1.0,0.1,2.2,2.3,1.5,1.5,4.7,0.4,0.2,0.8,0.7,6.2,403,366,206,306,554,520,276,506,354,67,54,61,556,229,214,102,428,501,5,"1628981,1610612745",2021-22
57,1627854,Bryn Forbes,Bryn,1610612743,DEN,28.0,75,36,39,0.48,17.1,1.2,0.7,1.0,1.5,6.0,4.5,3.8,16.5,0.1,0.4,1.3,0.8,12.3,46,131,538,340,328,278,352,232,428,279,252,217,339,498,350,211,379,370,5,"1627854,1610612743",2021-22
58,1627741,Buddy Hield,Buddy,1610612754,IND,29.0,81,26,55,0.321,30.8,3.0,2.2,2.9,3.3,12.0,9.8,8.3,33.8,0.3,0.7,2.3,1.1,26.8,6,232,598,487,88,33,61,23,257,581,582,536,43,282,532,470,310,108,5,"1627741,1610612754",2021-22
59,1629604,CJ Elleby,CJ,1610612757,POR,22.0,58,17,41,0.293,20.2,1.3,0.9,1.0,2.7,7.8,5.9,6.3,20.1,0.3,0.2,2.0,1.3,14.6,221,338,550,502,265,250,287,203,318,390,353,402,253,267,194,405,271,324,5,"1629604,1610612757",2021-22
60,203468,CJ McCollum,CJ,1610612740,NOP,30.0,62,28,34,0.452,34.6,2.6,1.8,2.6,7.3,11.3,8.9,8.7,33.7,0.4,0.9,2.0,2.6,37.3,192,214,484,369,33,56,93,35,77,560,545,557,44,237,574,395,94,40,5,"203468,1610612740",2021-22
61,101139,CJ Miles,CJ,1610612738,BOS,35.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,589,544,1,1,595,544,536,522,565,17,1,1,591,520,1,133,564,596,5,"101139,1610612738",2021-22
62,1630595,Cade Cunningham,Cade,1610612765,DET,20.0,64,20,44,0.313,32.6,2.5,1.3,1.2,8.1,11.4,8.4,6.7,33.2,0.7,1.2,3.1,2.4,34.4,176,295,566,491,64,58,185,183,57,568,517,434,53,93,590,592,103,54,5,"1630595,1610612765",2021-22
63,1628997,Caleb Martin,Caleb,1610612748,MIA,26.0,60,37,23,0.617,22.9,2.0,1.0,1.7,4.3,7.8,6.9,6.0,19.7,0.5,0.4,1.7,1.5,18.9,210,120,308,160,216,103,251,99,195,382,421,387,264,145,343,341,212,228,5,"1628997,1610612748",2021-22
64,1629629,Cam Reddish,Cam,1610612752,NYK,22.0,49,20,29,0.408,20.7,1.4,0.8,1.3,3.2,7.8,5.5,5.6,21.1,0.3,0.5,1.2,1.6,16.8,296,295,417,420,260,234,335,147,266,386,320,357,243,285,425,200,198,268,5,"1629629,1610612752",2021-22
65,1630560,Cam Thomas,Cam,1610612751,BKN,20.0,67,32,35,0.478,17.6,1.1,0.8,1.1,3.0,6.1,5.0,4.9,17.8,0.1,0.4,1.0,1.2,14.2,132,177,495,344,319,285,328,194,286,283,282,314,308,452,369,131,282,332,5,"1630560,1610612751",2021-22
66,1629661,Cameron Johnson,Cameron,1610612756,PHX,26.0,66,50,16,0.758,26.2,2.1,1.3,1.9,3.2,8.6,7.2,5.7,25.1,0.2,0.4,1.7,1.6,22.3,147,16,216,48,162,86,169,78,269,438,445,363,175,336,402,329,196,169,5,"1629661,1610612756",2021-22
67,1630787,Cameron McGriff,Cameron,1610612757,POR,24.0,3,0,3,0.0,15.3,0.0,2.3,0.7,2.0,4.3,5.3,2.0,12.0,0.3,0.0,2.3,0.7,13.2,547,580,72,580,374,544,49,314,370,169,306,88,435,252,1,482,428,353,5,"1630787,1610612757",2021-22
68,1628419,Cameron Oliver,Cameron,1610612737,ATL,25.0,2,1,1,0.5,21.7,1.5,4.5,0.5,8.0,5.0,2.0,7.0,28.0,0.5,0.0,2.5,1.0,20.4,566,544,23,306,241,196,1,370,59,201,79,452,125,145,1,524,336,201,5,"1628419,1610612737",2021-22
69,1626166,Cameron Payne,Cameron,1610612756,PHX,27.0,58,46,12,0.793,22.0,1.3,0.8,0.9,4.9,7.4,6.6,4.9,20.3,0.3,0.6,2.1,1.7,22.9,221,32,181,36,233,243,329,240,159,364,405,313,251,292,485,425,189,159,5,"1626166,1610612756",2021-22
70,1627747,Caris LeVert,Caris,1610612739,CLE,27.0,58,23,35,0.397,30.7,2.4,1.3,1.8,8.9,9.5,8.8,7.6,31.7,0.4,0.9,2.3,2.9,29.8,221,260,495,430,93,65,186,85,39,488,538,500,74,205,568,466,77,84,5,"1627747,1610612739",2021-22
71,1630637,Carlik Jones,Carlik,1610612743,DEN,24.0,5,3,2,0.6,4.7,0.0,0.4,0.0,0.4,2.8,2.2,0.8,5.2,0.0,0.0,0.0,0.2,3.0,527,500,48,175,561,544,459,522,539,88,101,28,545,520,1,1,548,561,5,"1630637,1610612743",2021-22
72,2546,Carmelo Anthony,Carmelo,1610612747,LAL,38.0,69,27,42,0.391,26.0,1.9,1.3,1.8,2.3,9.0,7.5,7.2,28.1,0.8,0.3,2.4,1.7,23.3,110,223,554,431,164,126,183,92,342,455,464,471,124,75,244,501,185,150,5,"2546,1610612747",2021-22
73,1629035,Carsen Edwards,Carsen,1610612765,DET,24.0,4,1,3,0.25,19.8,0.8,0.0,0.5,1.0,8.3,6.5,7.3,27.5,0.0,1.3,1.0,0.5,13.1,535,544,72,532,275,388,536,370,477,404,400,474,133,520,594,133,471,356,5,"1629035,1610612765",2021-22
74,1630199,Cassius Stanley,Cassius,1610612765,DET,22.0,9,3,6,0.333,17.2,0.9,0.4,0.3,3.3,5.6,4.8,4.2,18.9,0.2,0.2,1.9,1.3,10.6,501,500,119,467,327,348,448,438,257,242,269,259,287,347,204,376,249,402,5,"1630199,1610612765",2021-22
75,1630216,Cassius Winston,Cassius,1610612764,WAS,24.0,7,1,6,0.143,5.6,0.0,0.0,0.0,0.3,2.0,1.7,1.6,5.7,0.0,0.1,1.3,0.6,3.2,513,544,119,566,544,544,536,522,553,54,67,68,540,520,132,213,457,558,5,"1630216,1610612764",2021-22
76,1627760,Cat Barber,Cat,1610612737,ATL,27.0,3,0,3,0.0,4.3,0.0,0.0,0.0,0.0,2.0,0.0,1.3,4.0,0.0,0.3,0.3,1.0,2.4,547,580,72,580,566,544,536,522,565,54,1,54,561,520,300,39,336,570,5,"1627760,1610612737",2021-22
77,1626224,Cedi Osman,Cedi,1610612739,CLE,27.0,66,37,29,0.561,22.1,1.7,1.0,2.0,3.4,8.2,6.3,6.0,22.8,0.2,0.4,1.9,1.6,18.3,147,120,417,235,231,149,279,69,255,403,383,391,216,423,359,384,196,238,5,"1626224,1610612739",2021-22
78,1628990,Chandler Hutchison,Chandler,1610612756,PHX,26.0,6,4,2,0.667,3.7,0.0,0.0,0.0,0.3,1.3,1.0,1.0,4.0,0.0,0.0,0.2,0.2,1.5,521,487,48,83,574,544,536,522,545,37,34,33,561,520,1,26,552,587,5,"1628990,1610612756",2021-22
79,1629646,Charles Bassey,Charles,1610612755,PHI,21.0,23,11,12,0.478,7.3,0.1,1.1,0.1,2.5,3.0,2.1,2.6,5.9,0.7,0.1,1.4,0.6,9.2,430,415,181,342,519,543,226,517,327,92,97,128,537,78,123,242,447,430,5,"1629646,1610612755",2021-22
80,1629718,Charlie Brown Jr.,Charlie,1610612755,PHI,25.0,22,16,6,0.727,8.1,0.4,0.3,0.4,0.8,2.7,2.5,2.5,7.5,0.2,0.2,0.8,0.4,5.2,434,351,119,56,500,493,497,429,501,82,107,116,508,394,207,103,511,528,5,"1629718,1610612755",2021-22
81,1630602,Chaundee Brown Jr.,Chaundee,1610612737,ATL,23.0,5,1,4,0.2,20.7,0.6,0.8,0.4,1.2,7.0,3.8,7.2,22.4,0.0,0.6,1.4,0.8,12.2,527,544,99,559,256,429,321,410,461,342,192,467,223,520,495,244,390,371,5,"1630602,1610612737",2021-22
82,1627767,Cheick Diallo,Cheick,1610612765,DET,25.0,3,0,3,0.0,10.2,1.3,1.3,0.0,2.0,6.7,2.0,4.3,14.0,0.0,0.3,2.0,1.3,9.1,547,580,72,580,474,245,172,522,370,315,79,268,392,520,300,405,249,434,5,"1627767,1610612765",2021-22
83,1629002,Chimezie Metu,Chimezie,1610612758,SAC,25.0,60,23,37,0.383,21.3,1.5,0.7,0.8,4.2,8.6,6.9,5.9,22.0,0.5,0.5,1.6,1.4,20.2,210,260,518,437,247,208,359,282,197,436,427,378,229,135,435,284,233,203,5,"1629002,1610612758",2021-22
84,1628449,Chris Boucher,Chris,1610612761,TOR,29.0,80,48,32,0.6,21.1,1.4,2.4,1.3,4.8,6.3,6.0,4.6,18.1,0.9,0.5,2.2,2.2,21.4,10,22,460,175,249,222,44,163,161,295,361,289,301,49,465,450,126,180,5,"1628449,1610612761",2021-22
85,1629185,Chris Chiozza,Chris,1610612744,GSW,26.0,34,21,13,0.618,10.9,0.5,0.4,0.2,0.3,4.5,2.7,2.6,9.8,0.0,0.2,0.9,0.4,6.3,384,280,193,159,459,464,455,476,552,177,124,130,470,520,160,124,493,498,5,"1629185,1610612744",2021-22
86,1630537,Chris Duarte,Chris,1610612754,IND,25.0,55,21,34,0.382,28.0,2.0,1.2,2.4,4.3,9.8,7.8,7.3,29.1,0.2,0.7,1.7,2.0,23.1,247,280,484,439,136,99,218,39,190,499,486,478,101,394,523,337,144,153,5,"1630537,1610612754",2021-22
87,101108,Chris Paul,Chris,1610612756,PHX,37.0,65,53,12,0.815,32.9,1.7,0.8,0.8,4.5,8.5,9.2,7.5,32.0,0.3,0.2,2.1,3.2,40.3,160,5,181,32,61,157,336,292,179,431,558,490,70,283,173,429,63,26,5,"101108,1610612756",2021-22
88,1629735,Chris Silva,Chris,1610612748,MIA,25.0,10,7,3,0.7,9.1,0.6,0.7,0.0,1.6,3.9,1.8,2.4,6.4,0.1,0.3,2.0,1.3,7.5,495,463,72,63,491,429,359,522,419,145,71,112,526,470,271,405,256,477,5,"1629735,1610612748",2021-22
